"","country_code","country_name","wb_region","wb_income","isic_section_index","isic_section_name","industry_id","industry_name","growth_rate_2015","growth_rate_2016","growth_rate_2017","growth_rate_2018","growth_rate_2019"
"1333","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",80,"Marketing & Advertising","-2.02%","-1.23%","0.61%","-1.37%","0.38%"
"1334","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",84,"Information Services","-3.75%","-4.00%","0.00%","1.28%","-1.25%"
"1335","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",86,"Environmental Services","-5.85%","-1.22%","-0.61%","-2.98%","-0.59%"
"1336","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",97,"Market Research","-1.25%","-5.00%","-7.59%","-3.95%","-1.35%"
"1337","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",98,"Public Relations & Communications","6.35%","4.69%","6.15%","0.00%","2.86%"
"1338","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",99,"Design","1.08%","2.11%","0.00%","1.03%","1.02%"
"1339","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","-0.52%","-4.66%","0.53%","0.51%","0.00%"
"1340","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",110,"Events Services","1.49%","0.00%","-2.99%","-1.52%","0.00%"
"1341","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","-3.85%","9.80%","1.49%","-1.45%","2.86%"
"1342","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","0.00%","0.87%","0.43%","0.43%","-0.44%"
"1343","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","R","Arts, entertainment and recreation ",28,"Entertainment","1.25%","1.23%","-1.23%","0.00%","3.75%"
"1344","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","R","Arts, entertainment and recreation ",33,"Sports","1.67%","0.00%","0.00%","0.83%","-3.23%"
"1345","cm","Cameroon","Sub-Saharan Africa ","Lower middle income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","-1.74%","-3.80%","-4.60%","-3.35%","-1.69%"
"1346","cn","China","East Asia & Pacific","Upper middle income","B","Mining and quarrying",56,"Mining & Metals","-1.16%","-0.81%","-0.55%","-0.15%","-0.10%"
"1347","cn","China","East Asia & Pacific","Upper middle income","B","Mining and quarrying",57,"Oil & Energy","-2.48%","-3.44%","-2.25%","-1.36%","-0.26%"
"1348","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",15,"Pharmaceuticals","0.07%","-0.18%","-0.33%","0.64%","0.84%"
"1349","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",23,"Food Production","-1.00%","-0.71%","-0.91%","-0.69%","-0.12%"
"1350","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",52,"Aviation & Aerospace","-2.41%","-2.95%","-1.83%","-1.47%","-0.98%"
"1351","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",53,"Automotive","0.02%","0.20%","-0.24%","0.01%","-0.84%"
"1352","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",54,"Chemicals","-1.12%","-1.15%","-0.70%","-0.46%","-0.31%"
"1353","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",55,"Machinery","-0.80%","-0.74%","-0.44%","-0.19%","-0.03%"
"1354","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",58,"Shipbuilding","-5.65%","-1.94%","-1.06%","-0.73%","-0.73%"
"1355","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",60,"Textiles","-0.67%","-1.31%","-0.73%","-0.38%","0.03%"
"1356","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",61,"Paper & Forest Products","-1.78%","-2.55%","-1.13%","-0.80%","0.15%"
"1357","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",62,"Railroad Manufacture","-0.67%","-0.89%","-2.44%","-0.77%","-0.22%"
"1358","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",83,"Printing","-1.08%","-0.96%","-0.91%","-0.32%","-0.45%"
"1359","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","-1.24%","-0.87%","-0.60%","-0.62%","-0.31%"
"1360","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",117,"Plastics","-0.28%","-0.36%","-0.26%","-0.15%","-0.28%"
"1361","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",144,"Renewables & Environment","0.53%","0.01%","0.88%","0.50%","-0.36%"
"1362","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",145,"Glass, Ceramics & Concrete","-0.75%","-0.40%","-0.44%","1.40%","0.55%"
"1363","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",146,"Packaging & Containers","-0.62%","0.50%","-0.29%","0.05%","-0.09%"
"1364","cn","China","East Asia & Pacific","Upper middle income","C","Manufacturing",147,"Industrial Automation","-0.51%","-1.00%","0.39%","-0.15%","-0.22%"
"1365","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",3,"Computer Hardware","-1.89%","-1.75%","-0.21%","-0.04%","0.11%"
"1366","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",4,"Computer Software","-0.81%","-0.18%","-0.08%","0.00%","0.00%"
"1367","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",5,"Computer Networking","-4.41%","-2.84%","-2.47%","-2.55%","-1.18%"
"1368","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",6,"Internet","3.45%","1.85%","2.40%","2.42%","0.35%"
"1369","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",7,"Semiconductors","-0.62%","-0.80%","0.23%","0.04%","-0.21%"
"1370","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",8,"Telecommunications","-1.07%","0.45%","-0.68%","-0.42%","-0.42%"
"1371","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",35,"Motion Pictures & Film","-0.64%","0.86%","3.68%","-2.41%","-3.66%"
"1372","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",36,"Broadcast Media","-0.74%","0.32%","-0.44%","-0.59%","0.15%"
"1373","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",81,"Newspapers","-8.96%","-4.25%","-3.18%","-0.88%","-0.88%"
"1374","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",82,"Publishing","-3.25%","-0.98%","-1.34%","-0.85%","-0.44%"
"1375","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",96,"Information Technology & Services","-1.67%","-1.59%","-1.52%","-0.80%","-0.47%"
"1376","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",103,"Writing & Editing","-6.82%","-5.78%","-1.03%","0.33%","-2.56%"
"1377","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",109,"Computer Games","-1.98%","-2.83%","-1.47%","-1.79%","0.03%"
"1378","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",113,"Online Media","-3.05%","1.65%","-0.64%","-2.61%","-1.16%"
"1379","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",118,"Computer & Network Security","-0.80%","4.02%","0.22%","-0.70%","-0.31%"
"1380","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",119,"Wireless","1.16%","1.61%","2.35%","-1.42%","-0.03%"
"1381","cn","China","East Asia & Pacific","Upper middle income","J","Information and communication",126,"Media Production","-4.24%","-2.48%","-2.66%","-1.36%","-1.00%"
"1382","cn","China","East Asia & Pacific","Upper middle income","K","Financial and insurance activities",41,"Banking","-1.09%","-1.52%","-1.66%","-1.43%","-0.50%"
"1383","cn","China","East Asia & Pacific","Upper middle income","K","Financial and insurance activities",42,"Insurance","0.49%","1.18%","0.70%","0.51%","0.52%"
"1384","cn","China","East Asia & Pacific","Upper middle income","K","Financial and insurance activities",43,"Financial Services","2.41%","0.94%","0.18%","0.08%","-0.18%"
"1385","cn","China","East Asia & Pacific","Upper middle income","K","Financial and insurance activities",45,"Investment Banking","9.39%","3.74%","2.26%","0.40%","0.79%"
"1386","cn","China","East Asia & Pacific","Upper middle income","K","Financial and insurance activities",46,"Investment Management","4.45%","2.80%","3.78%","1.34%","-0.50%"
"1387","cn","China","East Asia & Pacific","Upper middle income","K","Financial and insurance activities",106,"Venture Capital & Private Equity","4.71%","6.58%","6.04%","4.05%","2.31%"
"1388","cn","China","East Asia & Pacific","Upper middle income","K","Financial and insurance activities",129,"Capital Markets","6.95%","6.54%","3.36%","1.88%","0.12%"
"1389","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",9,"Law Practice","-1.61%","-0.75%","-1.69%","-1.39%","-0.46%"
"1390","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",10,"Legal Services","-1.18%","-1.04%","-1.15%","-1.71%","-1.12%"
"1391","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",11,"Management Consulting","0.10%","0.56%","0.12%","0.48%","0.30%"
"1392","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",12,"Biotechnology","0.15%","1.36%","1.53%","2.69%","1.57%"
"1393","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",16,"Veterinary","-4.37%","-2.93%","-2.51%","-1.01%","-3.83%"
"1394","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",47,"Accounting","-1.96%","-0.85%","-2.17%","-2.10%","-0.45%"
"1395","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",50,"Architecture & Planning","-3.11%","-2.28%","-1.86%","-1.18%","0.06%"
"1396","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",70,"Research","0.01%","0.19%","0.11%","0.36%","-0.05%"
"1397","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",76,"Executive Office","-2.54%","-4.39%","-0.32%","0.63%","0.31%"
"1398","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",80,"Marketing & Advertising","-1.01%","-1.78%","-2.70%","-2.62%","-1.75%"
"1399","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",84,"Information Services","-0.87%","-1.24%","0.66%","-0.28%","-0.51%"
"1400","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",86,"Environmental Services","0.70%","0.66%","0.19%","-0.06%","0.13%"
"1401","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",97,"Market Research","-4.63%","-3.78%","-4.19%","-2.27%","-1.30%"
"1402","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",98,"Public Relations & Communications","-5.94%","-4.22%","-3.75%","-2.24%","-1.23%"
"1403","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",99,"Design","-2.32%","-2.92%","-2.78%","-1.25%","-0.84%"
"1404","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","-2.35%","-2.55%","-0.86%","0.93%","-0.24%"
"1405","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",108,"Translation & Localization","-2.67%","-2.75%","-3.86%","-2.40%","-1.17%"
"1406","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",110,"Events Services","-1.92%","-3.31%","-1.11%","-0.65%","-0.61%"
"1407","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",114,"Nanotechnology","3.13%","4.00%","5.45%","3.37%","1.90%"
"1408","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",120,"Alternative Dispute Resolution","0.00%","7.55%","1.79%","5.36%","-1.61%"
"1409","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","-4.24%","-1.53%","-1.66%","-2.97%","-0.60%"
"1410","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","-1.63%","-1.63%","-1.31%","-1.12%","-0.75%"
"1411","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",136,"Photography","1.80%","0.00%","1.35%","-0.66%","0.86%"
"1412","cn","China","East Asia & Pacific","Upper middle income","M","Professional scientific and technical activities",140,"Graphic Design","-3.54%","0.71%","0.35%","0.53%","0.70%"
"1413","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",28,"Entertainment","2.96%","0.68%","-2.78%","-0.58%","1.03%"
"1414","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",33,"Sports","1.91%","4.94%","1.21%","1.94%","0.68%"
"1415","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",37,"Museums & Institutions","-0.97%","2.62%","1.82%","0.99%","0.58%"
"1416","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",38,"Fine Art","-1.68%","-1.33%","-0.16%","-0.48%","-1.40%"
"1417","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",39,"Performing Arts","0.34%","-0.72%","2.22%","0.70%","0.34%"
"1418","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",85,"Libraries","3.92%","6.86%","-2.83%","0.00%","-2.83%"
"1419","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",111,"Arts & Crafts","-0.31%","-0.44%","-1.49%","-1.67%","-0.86%"
"1420","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",115,"Music","1.76%","-0.30%","3.85%","1.93%","1.85%"
"1421","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","1.06%","0.88%","0.00%","0.23%","-0.02%"
"1422","cn","China","East Asia & Pacific","Upper middle income","R","Arts, entertainment and recreation ",127,"Animation","0.85%","-1.85%","0.42%","-0.41%","-0.81%"
"1423","co","Colombia","Latin America & Caribbean ","Upper middle income","B","Mining and quarrying",56,"Mining & Metals","-0.55%","-0.66%","0.78%","0.77%","-0.34%"
"1424","co","Colombia","Latin America & Caribbean ","Upper middle income","B","Mining and quarrying",57,"Oil & Energy","-3.97%","-2.99%","0.51%","1.07%","0.33%"
